Code,Name,Close,Location,Industry,List_date,Years,Profit,EPS1618,EPS1113,Book_Value,div,div2,PE1618,dir_rate,Growth,Growth2,liquidity_ratio,有形资产/债务,PB,Mkt_value
300263.SZ,隆华节能,7.08,河南,公用事业,2011/9/16,8.471232877,1,0.073633333,0.746666667,2.8349,是,1,96.15210502,13.47296419,-0.901383929,-90.14%,2.008752916,-4.787544926,2.497442591,4007127552
300264.SZ,佳创视讯,6.02,广东,计算机,2011/9/16,8.471232877,0,-0.041433333,0.236666667,1.3267,-,0,10000,0,-1.175070423,-117.51%,1.666232444,9.777204285,4.537574433,1953963000
300265.SZ,通光线缆,6.92,江苏,电气设备,2011/9/16,8.471232877,1,0.203333333,0.396666667,2.9437,是,1,34.03278689,13.56557466,-0.487394958,-48.74%,1.405294596,1.569231205,2.350783028,2581875000
300266.SZ,兴源环境,4,浙江,公用事业,2011/9/27,8.44109589,0,-0.03,0.546666667,1.5792,-,0,10000,0,-1.054878049,-105.49%,1.471405644,1.666671623,2.532928065,5444220078
300267.SZ,尔康制药,5.02,湖南,医药生物,2011/9/27,8.44109589,1,0.249433333,0.746666667,2.7145,是,1,20.12561807,9.523553249,-0.6659375,-66.59%,11.13471701,-3.581472568,1.849327685,12746898097
300268.SZ,佳沃股份,11.85,湖南,农林牧渔,2011/9/27,8.44109589,0,0.081333333,-0.102,1.775,-,0,145.6967213,0,-1.797385621,-179.74%,1.089757945,0.859155879,6.676056338,1854560000
300269.SZ,联建光电,4.36,广东,传媒,2011/10/12,8.4,0,-1.294133333,0.46,3.3356,-,0,10000,0,-3.813333333,-381.33%,0.913077795,0.639283969,1.307111164,2508332403
300270.SZ,中威电子,8.32,浙江,计算机,2011/10/12,8.4,0,0.073333333,0.68,3.4066,-,0,113.4545455,0,-0.892156863,-89.22%,1.46706927,7.295419708,2.442317854,2489065550
300271.SZ,华宇软件,28.84,北京,计算机,2011/10/26,8.361643836,1,0.553333333,0.956666667,5.6305,是,1,52.12048193,10.00513511,-0.421602787,-42.16%,2.039197365,-1.294239774,5.122102833,19061151527
300272.SZ,开能环保,4.5,上海,家用电器,2011/11/2,8.342465753,1,0.384,0.37,2.3876,是,1,11.71875,13.9178479,0.037837838,3.78%,1.120365431,3.859639956,1.884737812,2600260766
300273.SZ,和佳股份,5.6,广东,医药生物,2011/10/26,8.361643836,1,0.12,0.59,3.1423,是,1,46.66666667,11.82997002,-0.796610169,-79.66%,2.895454424,2.083102715,1.782134106,3623288339
300274.SZ,阳光电源,11.42,安徽,电气设备,2011/11/2,8.342465753,1,0.56,0.67,5.3089,是,1,20.39285714,10.8113558,-0.164179104,-16.42%,1.671820409,3.737426436,2.151104749,14891427607
300275.SZ,梅 安 森,10.7,重庆,机械设备,2011/11/2,8.342465753,0,-0.202333333,0.99,2.9277,-,0,10000,0,-1.204377104,-120.44%,2.34777912,-5.67010586,3.654746046,1787051820
300276.SZ,三丰智能,8.44,湖北,机械设备,2011/11/15,8.306849315,1,0.221,0.653333333,6.4117,是,1,38.19004525,34.90734774,-0.661734694,-66.17%,0.903130876,-0.457900829,1.316343559,5868348379
300277.SZ,海 联 讯,7.95,广东,计算机,2011/11/23,8.284931507,0,0.04,0.523333333,1.4292,是,1,198.75,250.677917,-0.923566879,-92.36%,3.310620603,-5.931360834,5.562552477,3591200000
300278.SZ,华 昌 达,4.85,湖北,机械设备,2011/12/16,8.221917808,1,0.120633333,0.333333333,2.8364,-,0,40.20447637,0,-0.6381,-63.81%,1.222999073,0.450691413,1.709913975,2263325131
300279.SZ,和晶科技,6.66,江苏,电子,2011/12/29,8.18630137,0,-0.3205,0.367966667,2.098,-,0,10000,0,-1.871002808,-187.10%,1.063988412,1.37630749,3.174451859,2222262890
300280.SZ,南通锻压,24.15,江苏,传媒,2011/12/29,8.18630137,1,0.2076,0.259633333,8.3746,-,0,116.3294798,0,-0.200410836,-20.04%,1.128817854,-7.431441662,2.883719819,2495812458
300281.SZ,金明精机,6.26,广东,机械设备,2011/12/29,8.18630137,1,0.1058,0.826666667,2.8898,是,1,59.16824197,31.63457998,-0.872016129,-87.20%,3.50193088,245.2510496,2.166239878,2366918227
300282.SZ,三盛教育,8.09,北京,传媒,2011/12/29,8.18630137,0,0.37,0.253333333,9.9241,是,1,21.86486486,5.481746491,0.460526316,46.05%,4.211441462,-2.989512058,0.815187271,3005474686
300283.SZ,温州宏丰,4.13,浙江,电气设备,2012/1/10,8.153424658,1,0.043333333,0.723333333,1.4111,是,1,95.30769231,19.75814302,-0.940092166,-94.01%,1.051247992,0.787108648,2.926794699,1744461284
300284.SZ,苏 交 科,8.77,江苏,建筑装饰,2012/1/10,8.153424658,1,0.755733333,0.698033333,5.2409,是,1,11.60462244,18.18290837,0.082660809,8.27%,1.266210119,1.746205068,1.67337671,7674107242
300285.SZ,国瓷材料,24.03,山东,化工,2012/1/13,8.145205479,1,0.576666667,0.88,5.0075,是,1,41.67052023,11.82665719,-0.34469697,-34.47%,1.638138035,3.028213686,4.798801797,20981568265
300286.SZ,安 科 瑞,10.87,上海,电气设备,2012/1/13,8.145205479,1,0.56,1.033333333,3.4081,是,1,19.41071429,43.62242988,-0.458064516,-45.81%,2.933265988,-14.72816588,3.189460403,2180258438
300287.SZ,飞 利 信,5.1,北京,计算机,2012/2/1,8.093150685,0,-0.28,0.613333333,2.6243,-,0,10000,0,-1.456521739,-145.65%,3.137399822,-3.737030413,1.943375376,5425334994
300288.SZ,朗玛信息,13.56,贵州,计算机,2012/2/16,8.052054795,1,0.283333333,1.233333333,3.9003,是,1,47.85882353,16.18523309,-0.77027027,-77.03%,1.595597968,-3.612350603,3.476655642,3916740849
300289.SZ,利 德 曼,5.77,北京,医药生物,2012/2/16,8.052054795,1,0.143333333,0.67,3.1124,-,0,40.25581395,0,-0.786069652,-78.61%,3.207234262,-8.670964196,1.853874823,2547364509
300290.SZ,荣科科技,7.1,辽宁,计算机,2012/2/16,8.052054795,1,0.0736,0.678766667,2.6279,是,1,96.4673913,21.69114465,-0.89156804,-89.16%,2.582902571,-6.725581868,2.701777084,2973673538
300291.SZ,华录百纳,5.04,北京,传媒,2012/2/9,8.071232877,0,-1.185233333,1.615333333,3.6415,-,0,10000,0,-1.733739166,-173.37%,6.064862706,-6.989778837,1.384045036,4430639574
300292.SZ,吴通控股,5.02,江苏,传媒,2012/2/29,8.016438356,0,-0.2,0.42,1.1789,-,0,10000,0,-1.476190476,-147.62%,1.661525905,9.165914429,4.258206803,6259515837
300293.SZ,蓝英装备,7.79,辽宁,机械设备,2012/3/8,7.994520548,1,0.05,1.016666667,2.8748,是,1,155.8,33.41326589,-0.950819672,-95.08%,1.119703094,-0.320779528,2.709753722,2019600000
300294.SZ,博雅生物,35.14,江西,医药生物,2012/3/8,7.994520548,1,1.006666667,1.1,8.5494,是,1,34.90728477,13.85384047,-0.084848485,-8.48%,2.449871066,10.92215024,4.110229958,13134076598
300295.SZ,三六五网,13.03,江苏,传媒,2012/3/15,7.975342466,1,0.516666667,1.993333333,6.1632,是,1,25.21935484,21.64921078,-0.740802676,-74.08%,3.990031193,-15.06490042,2.114161475,2377002372
300296.SZ,利 亚 德,7.37,北京,电子,2012/3/15,7.975342466,1,0.703333333,0.633333333,3.0512,是,1,10.47867299,15.96177255,0.110526316,11.05%,1.389753026,1.306112561,2.415443104,15918407366
300297.SZ,蓝盾股份,5.83,广东,计算机,2012/3/15,7.975342466,1,0.326666667,0.5,3.7033,是,1,17.84693878,10.04616015,-0.346666667,-34.67%,1.662038459,2.074361711,1.574271596,6548932057
300298.SZ,三诺生物,15.42,湖南,医药生物,2012/3/19,7.964383562,1,0.517466667,1.383333333,4.6399,是,1,29.79902087,54.62886599,-0.625927711,-62.59%,3.130296745,-4.063827449,3.323347486,7795690182
300299.SZ,富春股份,4.37,福建,传媒,2012/3/19,7.964383562,0,0.023333333,0.366666667,1.7182,是,1,187.2857143,12.25646569,-0.936363636,-93.64%,0.847257272,-0.754531366,2.54335933,3326548329
300300.SZ,汉鼎宇佑,8.98,浙江,计算机,2012/3/19,7.964383562,1,0.153333333,0.596666667,3.4336,是,1,58.56521739,10.96093016,-0.74301676,-74.30%,1.367071047,10.50012335,2.615330848,6541078865
300301.SZ,长方集团,3.21,广东,电子,2012/3/21,7.95890411,0,-0.0788,0.3674,2.0496,-,0,10000,0,-1.214480131,-121.45%,1.299816158,3.735501688,1.566159251,2773281779
300302.SZ,同有科技,13.2,北京,计算机,2012/3/21,7.95890411,1,0.159333333,0.59,1.9395,-,0,82.84518828,0,-0.729943503,-72.99%,3.531968114,-2.905478085,6.805877804,4684934750
300303.SZ,聚飞光电,6.78,广东,电子,2012/3/19,7.964383562,1,0.136666667,0.883333333,1.5111,是,1,49.6097561,35.83695736,-0.845283019,-84.53%,1.694379332,6.469749515,4.486797697,4756527999
300304.SZ,云意电气,4.08,江苏,汽车,2012/3/21,7.95890411,1,0.276666667,0.996666667,2.1296,是,1,14.74698795,19.43754409,-0.722408027,-72.24%,5.938116239,-5.082880397,1.915852742,3671992716
300305.SZ,裕兴股份,9.36,江苏,化工,2012/3/29,7.936986301,1,0.250166667,1.25,5.1344,是,1,37.41505663,23.86953658,-0.799866667,-79.99%,10.23222669,-3.532366347,1.822997819,2324461650
300306.SZ,远方信息,11.88,浙江,机械设备,2012/3/29,7.936986301,0,-0.293333333,1.186666667,4.9408,-,0,10000,0,-1.247191011,-124.72%,4.574006213,-3.350983474,2.404468912,3114148373
300307.SZ,慈星股份,5.31,浙江,机械设备,2012/3/29,7.936986301,0,0.206666667,1.18,5.0466,是,1,25.69354839,11.63689399,-0.824858757,-82.49%,3.515962935,64.09641706,1.052193556,3633060000
300308.SZ,中际旭创,62.04,山东,通信,2012/4/10,7.904109589,1,0.626666667,0.533333333,10.0461,是,1,99,10.06386689,0.175,17.50%,1.461684761,5.396220888,6.175530803,31405764764
300309.SZ,吉艾科技,3.56,北京,非银金融,2012/4/10,7.904109589,0,-0.11,0.696666667,2.154,-,0,10000,0,-1.157894737,-115.79%,0.857069029,3.481124385,1.65273909,3863499615
300310.SZ,宜通世纪,5.64,广东,通信,2012/4/25,7.863013699,0,-0.516666667,0.536666667,1.7487,-,0,10000,0,-1.962732919,-196.27%,2.37617648,-2.319708275,3.225253045,4452375582
300311.SZ,任 子 行,8.37,广东,计算机,2012/4/25,7.863013699,1,0.263333333,0.563333333,2.0126,是,1,31.78481013,14.6595501,-0.532544379,-53.25%,1.186544216,-2.365184918,4.158799563,5915902743
300312.SZ,邦讯技术,6.01,北京,通信,2012/5/8,7.82739726,0,-0.587,0.464333333,0.6312,-,0,10000,0,-2.264178033,-226.42%,2.00958082,4.530626981,9.521546261,1641805200
300313.SZ,天山生物,4.65,新疆,农林牧渔,2012/4/25,7.863013699,0,-2.59,0.111533333,0.6678,-,0,10000,0,-24.22175732,-2422.18%,0.572914014,1.200511858,6.963162624,1649390877
300314.SZ,戴维医疗,10.46,浙江,医药生物,2012/5/8,7.82739726,1,0.16,0.77,2.7525,是,1,65.375,89.96052079,-0.792207792,-79.22%,6.161448313,-4.272352127,3.800181653,2433600000
300315.SZ,掌趣科技,6.59,北京,传媒,2012/5/11,7.819178082,0,-0.286666667,0.414566667,1.8599,-,0,10000,0,-1.691485085,-169.15%,4.008352402,-4.956449567,3.543201247,14973139163
300316.SZ,晶盛机电,23.6,浙江,电气设备,2012/5/11,7.819178082,1,0.356666667,1.616666667,3.1587,是,1,66.1682243,22.06691958,-0.779381443,-77.94%,2.098917759,-18.51438962,7.471428119,17391985989
300317.SZ,珈伟股份,3.85,广东,电气设备,2012/5/11,7.819178082,0,-0.427333333,0.244766667,3.5617,-,0,10000,0,-2.74588043,-274.59%,1.588820912,1.675528223,1.080944493,3358941604
300318.SZ,博晖创新,4.69,北京,医药生物,2012/5/23,7.78630137,1,0.053766667,0.4904,1.4318,-,0,87.22876627,0,-0.89036161,-89.04%,1.153217628,1.349821389,3.27559715,3210418945
300319.SZ,麦捷科技,13.44,广东,电子,2012/5/23,7.78630137,0,0.14,0.603333333,2.8965,-,0,96,0,-0.767955801,-76.80%,1.912655981,-6.769447243,4.640082859,7897471671
300320.SZ,海达股份,6.6,江苏,化工,2012/6/1,7.761643836,1,0.279533333,0.843333333,2.4931,是,1,23.61077987,20.16299241,-0.668537549,-66.85%,1.73999302,5.377773557,2.647306566,2657455124
300321.SZ,同大股份,17.11,山东,化工,2012/5/23,7.78630137,1,0.3244,1.0117,6.9406,是,1,52.74352651,18.50115808,-0.679351586,-67.94%,3.189262696,-4.276459848,2.465204737,1277832000
300322.SZ,硕 贝 德,20.11,广东,电子,2012/6/8,7.742465753,0,0.15,0.4579,1.4162,是,1,134.0666667,19.55601102,-0.672417558,-67.24%,1.059786845,0.841606432,14.19997176,7870996598
300323.SZ,华灿光电,7.2,湖北,电子,2012/6/1,7.761643836,0,0.396666667,0.43,5.3781,是,1,18.1512605,20.27579158,-0.07751938,-7.75%,1.134969218,0.798293717,1.33876276,5373434231
300324.SZ,旋极信息,8.84,北京,计算机,2012/6/8,7.742465753,1,0.2461,0.716666667,2.8053,-,0,35.92035758,0,-0.656604651,-65.66%,2.169444119,-1.161566717,3.151178127,8910386435
300325.SZ,德威新材,2.8,江苏,化工,2012/6/1,7.761643836,0,0,0.69,1.3612,-,0,10000,0,-1,-100.00%,1.249632439,0.733631591,2.057008522,3520100798
300326.SZ,凯 利 泰,20.99,上海,医药生物,2012/6/13,7.728767123,1,0.380933333,1.014933333,3.4724,是,1,55.10150508,10.92869652,-0.624671571,-62.47%,2.666096681,45.59704711,6.044810506,9514368542
300327.SZ,中颖电子,33.36,上海,电子,2012/6/13,7.728767123,1,0.644966667,0.356366667,3.7238,是,1,51.72360329,61.75802591,0.809840052,80.98%,5.010425254,-1.901070655,8.958590687,5965295834
300328.SZ,宜安科技,18.52,广东,有色金属,2012/6/19,7.712328767,1,0.091933333,0.5016,2.6814,是,1,201.4503263,42.45923592,-0.81671983,-81.67%,1.754928492,5.269161165,6.906839711,5583225512
300329.SZ,海伦钢琴,7.62,浙江,轻工制造,2012/6/19,7.712328767,1,0.170833333,0.49,3.5089,是,1,44.60487805,16.28450311,-0.651360544,-65.14%,4.314391208,-5.94493475,2.171620736,1904606444
300330.SZ,华虹计通,9.07,上海,计算机,2012/6/19,7.712328767,0,-0.08,0.426666667,2.1941,-,0,10000,0,-1.1875,-118.75%,3.266727698,-4.213451951,4.133813409,1520400000
300331.SZ,苏大维格,32.85,江苏,电子,2012/6/28,7.687671233,1,0.266666667,0.55,6.3669,是,1,123.1875,36.44356582,-0.515151515,-51.52%,2.316435513,-12.54832741,5.159496772,4403431423
300332.SZ,天壕环境,3.72,北京,公用事业,2012/6/28,7.687671233,1,0.093333333,0.296666667,3.9379,是,1,39.85714286,20.85894534,-0.685393258,-68.54%,0.75697118,0.70249475,0.944665939,3291951213
300333.SZ,兆日科技,10.1,广东,计算机,2012/6/28,7.687671233,1,0.0499,0.746666667,2.4607,是,1,202.4048096,164.966381,-0.933169643,-93.32%,17.78637629,-2.282297173,4.104523103,3279360000
300334.SZ,津膜科技,5.8,天津,公用事业,2012/7/5,7.668493151,0,-0.009433333,0.513333333,5.5259,-,0,10000,0,-1.018376623,-101.84%,1.682687479,2.684002103,1.04960278,2159767295
300335.SZ,迪森股份,4.93,广东,公用事业,2012/7/10,7.654794521,1,0.463333333,0.423333333,3.7447,是,1,10.64028777,44.90505863,0.094488189,9.45%,0.962610406,3.209338633,1.316527359,2014190466
300336.SZ,新 文 化,5.49,上海,传媒,2012/7/10,7.654794521,1,0.33,1.056433333,3.6988,是,1,16.63636364,7.649708882,-0.687628183,-68.76%,4.210912039,4.565648767,1.484265167,3176546956
300337.SZ,银邦股份,3.9,江苏,有色金属,2012/7/18,7.632876712,0,-0.0235,0.636666667,1.775,-,0,10000,0,-1.036910995,-103.69%,1.541354604,1.669542966,2.197183099,2473979200
300338.SZ,开元股份,9.58,湖南,传媒,2012/7/26,7.610958904,1,0.2678,0.963333333,6.3847,是,1,35.7729649,5.251247759,-0.72200692,-72.20%,1.226978552,-1.881698677,1.500462042,3975287685
300339.SZ,润和软件,12.39,江苏,计算机,2012/7/18,7.632876712,1,0.533333333,0.77,5.8082,-,0,23.23125,0,-0.307359307,-30.74%,1.929868798,1.683123311,2.133191006,9891422645
300340.SZ,科恒股份,12.16,广东,电子,2012/7/26,7.610958904,0,0.547466667,2.0015,6.7543,是,1,22.21139795,39.66120369,-0.726471813,-72.65%,1.232067038,1.488283459,1.800334602,2376020864
300341.SZ,麦迪电气,9.72,福建,机械设备,2012/7/26,7.610958904,1,0.255966667,0.548233333,1.6953,是,1,37.97369449,20.02391097,-0.533106342,-53.31%,5.458251666,-2.229107635,5.733498496,7728974540
300342.SZ,天银机电,19.25,江苏,家用电器,2012/7/26,7.610958904,1,0.4,0.943333333,3.0719,是,1,48.125,65.54303491,-0.575971731,-57.60%,2.789515034,-6.233284159,6.266480029,3744089838
300343.SZ,联创互联,2.84,山东,传媒,2012/8/1,7.594520548,0,-0.773333333,1.593333333,3.4952,是,1,10000,0,-1.485355649,-148.54%,1.538903905,-12.43089786,0.812542916,3201592081
300344.SZ,太空智造,4.94,北京,计算机,2012/8/1,7.594520548,0,0.035866667,0.4929,1.4804,是,1,137.732342,0,-0.927233381,-92.72%,0.778412324,0.218050579,3.336935963,2182905402
300345.SZ,红宇新材,7.45,湖南,机械设备,2012/8/1,7.594520548,0,-0.246666667,0.523333333,1.0118,-,0,10000,0,-1.47133758,-147.13%,2.697103534,5.721814024,7.36311524,3022874059
300346.SZ,南大光电,29.8,江苏,电子,2012/8/7,7.578082192,1,0.1483,2.488333333,4.3392,是,1,200.9440324,20.82997062,-0.940401875,-94.04%,16.1067282,-14.66316761,6.867625369,4854207781
300347.SZ,泰格医药,76.5,浙江,医药生物,2012/8/17,7.550684932,1,0.615266667,1.196666667,5.3353,是,1,124.3363311,36.99654587,-0.485849582,-48.58%,1.880653934,-7.194580301,14.33846269,47072187513
300348.SZ,长亮科技,24.86,广东,计算机,2012/8/17,7.550684932,1,0.275966667,0.7902,3.8277,是,1,90.0833434,85.42143239,-0.65076352,-65.08%,3.207087827,-4.618137232,6.494761867,8263046113
300349.SZ,金卡智能,15.9,浙江,机械设备,2012/8/17,7.550684932,1,1.043333333,1.376666667,8.1173,是,1,15.23961661,43.08195408,-0.242130751,-24.21%,2.632089563,-5.831796964,1.958779397,6012389160
300350.SZ,华 鹏 飞,4.17,广东,交通运输,2012/8/21,7.539726027,0,-0.203333333,0.48,2.0469,-,0,10000,0,-1.423611111,-142.36%,1.637432352,2.52963911,2.037227026,2383622165
300351.SZ,永贵电器,7.89,浙江,机械设备,2012/9/20,7.457534247,0,-0.09,0.906666667,6.0452,-,0,10000,0,-1.099264706,-109.93%,4.030488871,-9.669987968,1.305167736,3241773692
300352.SZ,北 信 源,9.09,北京,计算机,2012/9/12,7.479452055,1,0.092666667,0.84,1.5792,是,1,98.09352518,15.40889528,-0.88968254,-88.97%,7.749357015,-1.986360275,5.756079027,11859561032
300353.SZ,东土科技,13.46,北京,通信,2012/9/27,7.438356164,1,0.226233333,0.791233333,4.3382,是,1,59.49609548,20.69688434,-0.714075073,-71.41%,2.089782831,6.130958138,3.10266931,6029574585
300354.SZ,东华测试,11.7,江苏,机械设备,2012/9/20,7.457534247,1,0.0581,0.704033333,2.5865,是,1,201.3769363,23.54429071,-0.917475498,-91.75%,6.241926685,-4.296345464,4.523487338,1564401473
300355.SZ,蒙草生态,3.11,内蒙古,建筑装饰,2012/9/27,7.438356164,1,0.336666667,0.813333333,2.2851,是,1,9.237623762,14.16874008,-0.586065574,-58.61%,1.294800127,2.562443661,1.360990766,4973150451
300356.SZ,光一科技,6.61,江苏,电气设备,2012/10/9,7.405479452,0,-0.1719,0.733333333,2.5618,-,0,10000,0,-1.234409091,-123.44%,1.46923378,4.71890323,2.580217035,3272502225
300357.SZ,我武生物,43.18,浙江,医药生物,2014/1/21,6.120547945,1,0.916866667,0.596666667,3.333,是,1,47.09517923,31.22583327,0.536648045,53.66%,15.55678014,-4.014803578,12.95529553,24042977280
300358.SZ,楚天科技,7.62,湖南,医药生物,2014/1/21,6.120547945,1,0.256666667,1.516666667,4.977,是,1,29.68831169,25.22156357,-0.830769231,-83.08%,1.705926968,15.34399245,1.531042797,2947690387
300359.SZ,全通教育,7.9,广东,传媒,2014/1/21,6.120547945,0,-0.26,0.693333333,2.1326,-,0,10000,0,-1.375,-137.50%,1.972583333,-21.54917319,3.704398387,3418356445
300360.SZ,炬华科技,11.58,浙江,电气设备,2014/1/21,6.120547945,1,0.486666667,1.706666667,5.2681,是,1,23.79452055,29.75619671,-0.71484375,-71.48%,4.454464211,-2.098700354,2.19813595,5009642205
300362.SZ,天翔环境,2.13,四川,机械设备,2014/1/21,6.120547945,0,-1.238966667,0.413633333,0.3017,-,0,10000,0,-3.995325973,-399.53%,1.551057671,0.901861171,7.059993371,1184267805
300363.SZ,博腾股份,24.65,重庆,医药生物,2014/1/29,6.098630137,1,0.303333333,0.84,5.3121,是,1,81.26373626,20.17216715,-0.638888889,-63.89%,0.914073523,1.257060399,4.640349391,6746351835
300364.SZ,中文在线,3.95,北京,传媒,2015/1/21,5.120547945,0,-0.581966667,0.55,2.8233,-,0,10000,0,-2.058121212,-205.81%,4.20596455,-2.841299421,1.399072008,2676446741
300365.SZ,恒华科技,12.99,北京,计算机,2014/1/23,6.115068493,1,0.82,1.22,4.5213,是,1,15.84146341,10.36389435,-0.327868852,-32.79%,3.819398765,-6.87620415,2.873067481,8009191170
300366.SZ,创意信息,11.54,四川,计算机,2014/1/27,6.104109589,0,0.036133333,0.78,4.5575,-,0,319.3726937,0,-0.953675214,-95.37%,2.964097435,-6.449590704,2.532089962,5029763756
300367.SZ,东方网力,3.95,北京,计算机,2014/1/29,6.098630137,1,0.4103,1.488233333,4.6454,是,1,9.62710212,10.04993396,-0.724303985,-72.43%,2.428287474,3.934973527,0.850303526,4902667316
300368.SZ,汇金股份,8.02,河北,计算机,2014/1/23,6.115068493,0,-0.043333333,1.033333333,1.5529,-,0,10000,0,-1.041935484,-104.19%,2.131891497,-6.092889081,5.164530878,4016173236
300369.SZ,绿盟科技,23.2,北京,计算机,2014/1/29,6.098630137,1,0.34,1.323333333,3.8877,是,1,68.23529412,28.5783866,-0.743073048,-74.31%,3.283108686,-1.480029314,5.967538648,13871284948
300370.SZ,安控科技,3.85,北京,机械设备,2014/1/23,6.115068493,0,-0.102366667,1.0473,0.8831,-,0,10000,0,-1.097743404,-109.77%,1.407648676,0.383128722,4.35964217,2928867813
300371.SZ,汇中股份,12.73,河北,机械设备,2014/1/23,6.115068493,1,0.5576,1.236666667,5.1738,是,1,22.82998565,29.40056282,-0.549110512,-54.91%,9.188404983,-4.008606729,2.460473926,2007153512
300373.SZ,扬杰科技,27.96,江苏,电子,2014/1/23,6.115068493,1,0.48,1.126666667,5.0887,是,1,58.25,50.36973693,-0.573964497,-57.40%,2.122204036,-36.63479351,5.494527089,7171704721
300374.SZ,恒通科技,8.1,北京,建筑材料,2015/3/19,4.964383562,1,0.303333333,0.79,5.9873,是,1,26.7032967,10.40841729,-0.616033755,-61.60%,1.855239787,-12.15665412,1.352863561,2213211033
300375.SZ,鹏翎股份,3.84,天津,汽车,2014/1/27,6.104109589,1,0.613333333,1.066666667,4.4552,是,1,6.260869565,20.27973771,-0.425,-42.50%,5.894789184,-2.625808062,0.861914168,2530752611
300376.SZ,易 事 特,4.97,广东,电气设备,2014/1/27,6.104109589,1,0.483333333,1.743333333,2.0865,是,1,10.28275862,10.30712708,-0.722753346,-72.28%,1.073239604,1.587420693,2.381979391,9952049404
300377.SZ,赢 时 胜,11.89,广东,计算机,2014/1/27,6.104109589,1,0.314266667,0.83,3.6562,是,1,37.83411116,41.74896089,-0.621365462,-62.14%,8.968404876,-3.451600066,3.252010284,7912007423
300378.SZ,鼎捷软件,16.66,上海,计算机,2014/1/27,6.104109589,1,0.23,1.02,4.989,是,1,72.43478261,33.40122348,-0.774509804,-77.45%,1.423137415,-7.410532306,3.339346562,3616919361
300379.SZ,东 方 通,46.41,北京,计算机,2014/1/28,6.101369863,0,0.068666667,0.922566667,5.1341,-,0,675.8737864,0,-0.925569968,-92.56%,8.618456805,-1.495077018,9.039559027,11044466462
300380.SZ,安硕信息,20.62,上海,计算机,2014/1/28,6.101369863,0,0.0542,0.733333333,3.1316,是,1,380.4428044,47.04129204,-0.926090909,-92.61%,2.866202065,-1.775802871,6.58449355,2484915200
300381.SZ,溢 多 利,11.99,广东,医药生物,2014/1/28,6.101369863,1,0.257566667,1.376666667,5.0052,是,1,46.55105474,21.50087864,-0.812905569,-81.29%,1.237654485,1.171008522,2.395508671,3781925594
300382.SZ,斯 莱 克,7.58,江苏,机械设备,2014/1/29,6.098630137,1,0.53,1.783333333,1.8081,是,1,14.30188679,81.38564774,-0.702803738,-70.28%,3.50317162,-6.186358638,4.192246004,2856721240
300383.SZ,光环新网,25.1,北京,通信,2014/1/29,6.098630137,1,0.42,1.2,4.8716,是,1,59.76190476,4.618144919,-0.65,-65.00%,2.160405671,3.07212035,5.152311356,29536295093
300384.SZ,三联虹普,18.71,北京,建筑装饰,2014/8/1,5.594520548,0,0.486766667,0,5.1395,是,1,38.4373074,11.24259596,-9999,-9999.00%,2.605466208,-2.023834004,3.640431949,5078566967
300385.SZ,雪浪环境,14.1,江苏,机械设备,2014/6/26,5.693150685,1,0.5238,0.923033333,8.7492,是,1,26.91867125,21.02812558,-0.432523202,-43.25%,1.489613568,3.402541534,1.611575916,2325775043
300386.SZ,飞天诚信,15.29,北京,计算机,2014/6/26,5.693150685,1,0.303333333,1.616666667,4.1892,是,1,50.40659341,15.68369012,-0.812371134,-81.24%,8.346818312,-2.66393919,3.649861549,5539083000
300387.SZ,富邦股份,8.29,湖北,化工,2014/7/2,5.676712329,1,0.496666667,1.11,3.8756,是,1,16.69127517,22.09683096,-0.552552553,-55.26%,1.20616807,5.604630069,2.139023635,2772071671
300388.SZ,国祯环保,11.48,安徽,公用事业,2014/8/1,5.594520548,1,0.51,0.96,3.831,是,1,22.50980392,23.46087053,-0.46875,-46.88%,0.982544776,0.331297653,2.99660663,6736661429
300389.SZ,艾 比 森,10.31,广东,电子,2014/8/1,5.594520548,1,0.5199,1.444333333,3.9726,是,1,19.83073668,20.61108258,-0.640041542,-64.00%,1.578453061,-24.05721235,2.595277652,3207617199
300390.SZ,天华超净,11.8,江苏,电子,2014/7/31,5.597260274,1,0.09,0.54,2.5279,是,1,131.1111111,102.795073,-0.833333333,-83.33%,2.489962134,-6.022725867,4.667906167,3004454200
300391.SZ,康跃科技,7.21,山东,机械设备,2014/8/1,5.594520548,1,0.281233333,0.716666667,6.1447,是,1,25.63707479,11.45018559,-0.607581395,-60.76%,0.931060805,1.512283117,1.17336892,2168580533
300392.SZ,腾信股份,7.48,北京,传媒,2014/9/10,5.484931507,0,-0.33,1.36,1.2868,-,0,10000,0,-1.242647059,-124.26%,1.04281308,0.891130155,5.812869133,2630400000
300393.SZ,中来股份,17.09,江苏,电气设备,2014/9/12,5.479452055,1,0.96,0.79,10.4224,是,1,17.80208333,76.66213013,0.215189873,21.52%,1.968828418,6.785090828,1.639737488,5034860633
300394.SZ,天孚通信,46.65,江苏,通信,2015/2/17,5.046575342,1,0.654233333,0.906666667,5.3818,是,1,71.30483518,52.8429343,-0.278419118,-27.84%,8.688299063,-2.408166972,8.668103608,6506081476
300395.SZ,菲 利 华,23.65,湖北,有色金属,2014/9/10,5.484931507,1,0.5037,1.3005,3.5279,是,1,46.95255112,37.16756333,-0.612687428,-61.27%,2.771755456,-3.22851137,6.703704754,6881522300
